timestamp,active_addresses,average_transaction_value,block_height,block_size,block_time,current_supply,difficulty,hashrate,large_transaction_count,new_addresses,transaction_count,transaction_count_all_time,unique_addresses_all_time,zero_balance_addresses_all_time
2018-12-04,697990,8.23112608685194,552573.0,1083459.0,614.773722627737,17407146.0449747,5646403851534.72,39447229.101941995,8690,360914,270189,362018243,461838384,424706656
2018-12-05,623076,6.67845596911193,552703.0,1036768.0,662.62015503876,17408771.0449747,5646403851534.72,36598826.187126,7305,315791,256501,362274744,462154175,425007363
2018-12-06,678431,5.840123607805821,552838.0,1091929.0,634.679104477612,17410458.5449747,5646403851534.72,38210049.3166709,7229,347615,279654,362554398,462501790,425345817
2018-12-07,680079,5.680979935208911,552952.0,1222291.0,745.424778761062,17411883.5449747,5646403851534.72,32533289.170581102,6835,322216,253890,362808288,462824006,425662221
2018-12-08,557725,3.99999099502981,553079.0,970701.0,676.452380952381,17413471.0449747,5646403851534.72,35850446.484062605,4157,276200,231104,363039392,463100206,425931898
2018-12-09,545200,3.1430622756936604,553207.0,948841.0,655.700787401575,17415071.0449747,5646403851534.72,36985040.0492165,3529,271170,238569,363277961,463371376,426200691
2018-12-10,642160,4.14362320792462,553331.0,1141154.0,683.80487804878,17416621.0449748,5646403851534.72,35464970.5798385,5393,314866,258353,363536314,463686242,426503251
2018-12-11,643565,4.89601925273847,553456.0,1076672.0,688.959677419355,17418183.544974,5646403851534.72,35199621.512231,5403,313468,251487,363787801,463999710,426829906
2018-12-12,649869,4.2108579092799,553576.0,1133562.0,724.3865546218491,17419683.544974,5646403851534.72,33478147.4443709,5869,319771,261423,364049224,464319481,427159568
2018-12-13,669120,4.31104840323256,553707.0,1084257.0,663.5153846153839,17421321.044974,5646403851534.72,36549446.244426705,5801,323575,268422,364317646,464643056,427510025
2018-12-14,723450,4.20391648069706,553853.0,1058685.0,580.289655172414,17423146.044974,5646403851534.72,41791404.80308,5532,323751,275801,364593447,464966807,427888160
2018-12-15,629936,3.09304465543748,554002.0,941854.0,574.216216216216,17425008.544974,5646403851534.72,42233429.1465195,4122,300224,262879,364856326,465267031,428223539
2018-12-16,560839,3.7395649658182504,554117.0,1019919.0,752.5877192982449,17426446.044974,5646403851534.72,32223645.5106697,4272,266081,226453,365082779,465533112,428516954
2018-12-17,727582,4.01761638054571,554277.0,990779.0,538.691823899371,17428446.044974,5646403851534.72,45018540.8547805,5996,348246,298823,365381602,465881358,428904909
2018-12-18,669403,5.15013848469444,554405.0,1078395.0,670.55905511811,17430046.044974,5621092245587.46,36003402.203471795,6753,332369,266245,365647847,466213727,429246061
2018-12-19,734734,5.055529529085031,554554.0,1084764.0,572.02027027027,17431908.544974,5106422924659.82,38341157.823998295,8080,359472,302392,365950239,466573199,429628827
2018-12-20,674536,4.606643244965349,554689.0,1139195.0,632.507462686568,17433596.044974,5106422924659.82,34674562.3645341,8063,343816,287273,366237512,466917015,429958393
2018-12-21,684456,4.566846871495541,554829.0,1048346.0,614.884892086331,17435346.044974,5106422924659.82,35668333.6071938,7245,339794,280588,366518100,467256809,430288652
2018-12-22,580350,3.21269334340989,555004.0,806539.0,491.235632183908,17437533.544974,5106422924659.82,44646434.4686376,4884,285923,251216,366769316,467542732,430581500
2018-12-23,556098,3.11485753701526,555180.0,740468.0,483.75428571428597,17439733.544974,5106422924659.82,45336899.5554739,4057,275302,250739,367020055,467818034,430852076
2018-12-24,613783,4.05011239545922,555332.0,932735.0,555.754966887417,17441633.544974,5106422924659.82,39463290.060710296,7172,303374,272297,367292352,468121408,431150821
2018-12-25,526841,4.05035316831973,555491.0,821911.0,541.911392405063,17443621.044974,5106422924659.82,40471412.4270802,5718,261645,265052,367557404,468383053,431399625
2018-12-26,578227,3.9774632249304505,555648.0,889580.0,550.589743589744,17445583.544974,5106422924659.82,39833505.2846545,5696,294321,281305,367838709,468677374,431676141
2018-12-27,651466,4.19583805480241,555822.0,885621.0,487.508670520231,17447758.544974,5106422924659.82,44987752.6025426,6507,324015,300020,368138729,469001389,432010232
2018-12-28,671839,4.09908234236918,555989.0,930544.0,514.536144578313,17449846.044974,5106422924659.82,42624642.9761176,5961,345117,308267,368446996,469346506,432333043
2018-12-29,595184,4.2747843764316205,556127.0,973710.0,618.598540145986,17451571.044974,5106422924659.82,35454205.0095734,5085,313805,264980,368711976,469660311,432618250
2018-12-30,566963,2.6160725739256603,556303.0,762486.0,485.49142857142897,17453771.044974,5106422924659.82,45174679.03706121,4109,287610,267639,368979615,469947921,432883020
2018-12-31,581317,3.2783093822870097,556458.0,888393.0,558.071428571429,17455708.544974,5248509606855.42,40392996.23686189,6203,289632,259684,369239299,470237553,433176927
